Timestamp,Joint 1 Angle,Joint 2 Angle,Joint 3 Angle,Joint 4 Angle,Joint 5 Angle,Joint 6 Angle,Joint 7 Angle,Joint 8 Angle,Joint 9 Angle,Joint 10 Angle,Joint 11 Angle,Joint 12 Angle,Desired Joint 1 Angle,Desired Joint 2 Angle,Desired Joint 3 Angle,Desired Joint 4 Angle,Desired Joint 5 Angle,Desired Joint 6 Angle,Desired Joint 7 Angle,Desired Joint 8 Angle,Desired Joint 9 Angle,Desired Joint 10 Angle,Desired Joint 11 Angle,Desired Joint 12 Angle
1162,0.16888806223869324,0.16168200969696045,0.5358517169952393,-0.05013960599899292,1.196810245513916,1.3465628623962402,1.552268385887146,1.4885644912719727,-2.256725549697876,-2.234764337539673,-2.2216036319732666,-2.435241937637329,0.12964694201946259,0.30298033356666565,0.318241685628891,0.022248312830924988,1.1875659227371216,1.2440483570098877,1.5333943367004395,1.523033857345581,-2.1908340454101562,-1.757047176361084,-1.9031637907028198,-2.272700548171997
1163,0.16858528554439545,0.1667080819606781,0.5330056548118591,-0.050502896308898926,1.2027446031570435,1.3501355648040771,1.560564398765564,1.493227243423462,-2.256281614303589,-2.2285876274108887,-2.2205944061279297,-2.4330215454101562,0.1252857744693756,0.29929667711257935,0.31876906752586365,0.02430248260498047,1.1846075057983398,1.246145486831665,1.5268040895462036,1.5255812406539917,-2.184852123260498,-1.7464905977249146,-1.8891983032226562,-2.283447265625
1164,0.16876694560050964,0.16888806223869324,0.5287667512893677,-0.050684571266174316,1.205106258392334,1.3529211282730103,1.568981647491455,1.4933483600616455,-2.2568063735961914,-2.2281436920166016,-2.219019889831543,-2.4299533367156982,0.12246796488761902,0.30621403455734253,0.31282100081443787,0.019912391901016235,1.1817172765731812,1.2415646314620972,1.535973310470581,1.5256597995758057,-2.174027681350708,-1.7347071170806885,-1.8863667249679565,-2.295170783996582
1165,0.16937249898910522,0.16864584386348724,0.5217424035072327,-0.04995793104171753,1.208618402481079,1.3556461334228516,1.5709799528121948,1.4936511516571045,-2.2580981254577637,-2.2281839847564697,-2.218010663986206,-2.429307460784912,0.1203208789229393,0.3013763129711151,0.3130442798137665,0.016341067850589752,1.182349681854248,1.236085057258606,1.5496351718902588,1.525770902633667,-2.1668081283569336,-1.729810118675232,-1.8924272060394287,-2.295809268951416
1166,0.16919083893299103,0.16725307703018188,0.517200767993927,-0.047899067401885986,1.2100718021392822,1.356857180595398,1.5714643001556396,1.4951649904251099,-2.2593495845794678,-2.228224277496338,-2.215790271759033,-2.4283790588378906,0.11818176507949829,0.29999130964279175,0.3106219470500946,0.014887288212776184,1.1863210201263428,1.2333347797393799,1.5583531856536865,1.5260932445526123,-2.1598355770111084,-1.7314660549163818,-1.8984068632125854,-2.294767379760742
1167,0.16864584386348724,0.16731363534927368,0.5164135694503784,-0.04680907726287842,1.2107378244400024,1.3570388555526733,1.5721909999847412,1.4960126876831055,-2.259430408477783,-2.2281839847564697,-2.215749979019165,-2.4264814853668213,0.11252249777317047,0.3049043118953705,0.3078964948654175,0.014594249427318573,1.194818377494812,1.2265288829803467,1.5671035051345825,1.5234897136688232,-2.1556413173675537,-1.7333858013153076,-1.9013183116912842,-2.286830186843872
1168,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.1108156144618988,0.30631232261657715,0.30870407819747925,0.015125937759876251,1.1970809698104858,1.2231340408325195,1.5721909999847412,1.5207479000091553,-2.150954246520996,-1.7389429807662964,-1.9047086238861084,-2.2806055545806885
1169,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11089150607585907,0.30745112895965576,0.30919235944747925,0.017352521419525146,1.1967133283615112,1.2202509641647339,1.577773928642273,1.5192080736160278,-2.1451122760772705,-1.743864893913269,-1.906982660293579,-2.2749316692352295
1170,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.1112622395157814,0.3079758882522583,0.310031920671463,0.020048722624778748,1.1959024667739868,1.2177469730377197,1.582432746887207,1.5180156230926514,-2.1387836933135986,-1.7484371662139893,-1.908503532409668,-2.2694990634918213
1171,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11174536496400833,0.3080446720123291,0.31112706661224365,0.023005053400993347,1.1948497295379639,1.215630292892456,1.5863006114959717,1.517093300819397,-2.1321566104888916,-1.7529836893081665,-1.909501075744629,-2.2643845081329346
1172,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11226636171340942,0.3077719807624817,0.31240251660346985,0.026157192885875702,1.1936386823654175,1.2138502597808838,1.589511513710022,1.5163909196853638,-2.125309944152832,-1.7575273513793945,-1.9101145267486572,-2.259549140930176
1173,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11275126039981842,0.30720776319503784,0.3138233423233032,0.029408983886241913,1.1923482418060303,1.212355613708496,1.5921597480773926,1.5158352851867676,-2.118316173553467,-1.7620315551757812,-1.910456657409668,-2.2549121379852295
1174,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11315763741731644,0.3063929080963135,0.31536242365837097,0.03266235440969467,1.191032886505127,1.2111167907714844,1.5943220853805542,1.5153851509094238,-2.1112828254699707,-1.7664941549301147,-1.9106262922286987,-2.2504444122314453
1175,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11348602175712585,0.3053865432739258,0.3169879615306854,0.03585698455572128,1.189709186553955,1.210112452507019,1.5960773229599,1.5150192975997925,-2.104313850402832,-1.770919680595398,-1.9107060432434082,-2.246166706085205
1176,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11374378204345703,0.30423715710639954,0.31866970658302307,0.03895869106054306,1.1884008646011353,1.2093206644058228,1.5974960327148438,1.5147182941436768,-2.0974745750427246,-1.7752857208251953,-1.9107394218444824,-2.2420859336853027
1177,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11393976211547852,0.3029836416244507,0.32038816809654236,0.04194655269384384,1.1871254444122314,1.2087174654006958,1.598637342453003,1.5144644975662231,-2.0908074378967285,-1.779573917388916,-1.910753607749939,-2.2381980419158936
1178,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11408168822526932,0.3016546964645386,0.32213640213012695,0.04480942338705063,1.1858975887298584,1.2082759141921997,1.5995488166809082,1.5142439603805542,-2.0843331813812256,-1.783776044845581,-1.910766839981079,-2.2344915866851807
1179,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11417783051729202,0.30026984214782715,0.32390883564949036,0.04754795879125595,1.1847219467163086,1.2079756259918213,1.6002733707427979,1.5140464305877686,-2.0780582427978516,-1.7878928184509277,-1.9107928276062012,-2.2309510707855225
1180,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.1142352744936943,0.29884272813796997,0.3257017135620117,0.05016978830099106,1.1835975646972656,1.2078015804290771,1.6008466482162476,1.5138638019561768,-2.071974992752075,-1.7919307947158813,-1.9108407497406006,-2.2275593280792236
1181,0.16731363534927368,0.16737417876720428,0.5161713361740112,-0.046869635581970215,1.2107983827590942,1.3569177389144897,1.5721909999847412,1.496436595916748,-2.259228467941284,-2.2281031608581543,-2.2156288623809814,-2.4246649742126465,0.11425915360450745,0.29738253355026245,0.32751479744911194,0.05268608778715134,1.1825212240219116,1.2077414989471436,1.6012976169586182,1.5136895179748535,-2.066066026687622,-1.7959010601043701,-1.910916805267334,-2.2242965698242188
